;loss_train;loss_val;metric_train;metric_val
0;0.0028492029634118203;0.8985810887579825;0.47642333378394447;0.5749952473184642
1;0.0026438018356601954;0.8961203121671489;0.4825022146602472;0.5643913233104874
2;0.0023707375948048034;0.8986567667886323;0.4901644331930826;0.41082440571192946
3;0.002063876512797245;0.8876823806295208;0.5191043255726496;0.6003161261917329
4;0.001590242719272725;0.8872201454405692;0.5674700263142586;0.5920074533890275
5;0.00153469823718832;0.8836425928508534;0.5584084817767143;0.5578683947998226
6;0.00144229101621464;0.8736862820737502;0.569066631992658;0.6230397718209847
7;0.0012577201905131649;0.8696922367694331;0.5855510381857554;0.6344720768107686
8;0.0011930342802303478;0.8670953570627699;0.5837999838590622;0.6318318130352589
9;0.0011262579302139643;0.8670928770420598;0.5919311695728295;0.6350108721092635
10;0.0010411988505784895;0.8634705672077104;0.5981812052925428;0.6221794676327822
11;0.0010309358296819;0.8611747552366817;0.5906130771835645;0.6436945026667387
12;0.0008822429715743833;0.8528826809396931;0.6102582984169325;0.6530641016057309
13;0.0008610971163882127;0.8566230430322535;0.6108104922901839;0.6365225559246599
14;0.0008549636365804592;0.8523348008885103;0.6056765292088191;0.6613857424041877
15;0.0008035782529762957;0.849853633665571;0.6158108070492745;0.6645933516807488
16;0.0007154565302218605;0.8495651939335991;0.6255371177196503;0.6588218079916403
17;0.0007032150037649499;0.8440856875157824;0.6268601108590762;0.6622486289444507
18;0.0006427420884627196;0.8438927987042595;0.632917143603166;0.6619996313078731
19;0.0006082554596875775;0.8415642252155379;0.6364585012197495;0.6715301240009128
20;0.0005692500214055265;0.8427411481445911;0.6474210953339934;0.6632332991461689
21;0.0006067092941418888;0.840174933274587;0.6392928239703178;0.6704807341322485
22;0.0006139641913717407;0.834171240236245;0.6351431625088056;0.6770271128317451
23;0.0005146075802139835;0.8346821642389485;0.6561691896120707;0.6730566146160366
24;0.0006270878671529689;0.8361494447670731;0.6303399741152922;0.67604023337823
25;0.0006569260063690549;0.8272145226889965;0.6183770122130712;0.6566953817656374
26;0.0005384515839669348;0.8299099101739771;0.6397683934370677;0.6651412901267701
27;0.0005600856655106684;0.8271453883133683;0.6328861059745153;0.6157998457350129
28;0.0005434964377479116;0.822595641893499;0.631790249372522;0.6563291594605235
29;0.00041624756381778983;0.8070400520866993;0.6567886551221211;0.6881864626764083
30;0.0005307973585857145;0.8095336720055225;0.629772738913695;0.657312151519399
31;0.0004688809743296658;0.8111153537151861;0.6418344714865089;0.6254244106981501
32;0.00045460176448093435;0.790940638850717;0.6358088306585947;0.6865753770495454
33;0.0003543927544320824;0.7932422009168887;0.660581873152405;0.6786593489415086
34;0.00041736930710258914;0.7901807591026905;0.6422052590052286;0.6682890614280111
35;0.000351546941670063;0.7878992019915113;0.6536382828404506;0.6758338764090749
36;0.00031100819002266935;0.7840687106637394;0.6628878398736318;0.6847205380817839
37;0.00032298798148629025;0.7813219276129031;0.6618771741787592;0.6710277487039932
38;0.0003243622013257337;0.7687256663453346;0.6551234563191731;0.7035073067915315
39;0.00026394338618605583;0.7614213859333712;0.6766668869058291;0.6956445034844435
40;0.00026460085529776375;0.7683494909136903;0.6743991746505101;0.7000490418982273
41;0.00028265905252460163;0.7686184995314654;0.6667536650101343;0.6889302859210646
42;0.00026656211949851484;0.7621578317062527;0.6720365768671036;0.6969337955199402
43;0.0002500605257402154;0.7610972476940528;0.675086852312088;0.6969375047175324
44;0.0002849148571238894;0.7568859995580187;0.6694113643762345;0.6981860237816969
45;0.00026660819523263696;0.756441152563282;0.6654260237018267;0.7015538790044101
46;0.00021449562412067616;0.7564272155948714;0.6856003133455912;0.7001968559078009
47;0.00025132460091164584;0.7531835869246838;0.6770720601167219;0.69656299796485
48;0.00019837120458909946;0.756631452663272;0.6950234269599119;0.6894311099952343
49;0.00020453041135935884;0.7507519102564045;0.6827931751807531;0.7023838400477247
50;0.00035419290705678664;0.7642114267629736;0.6390017443895339;0.6629618430811474
51;0.00028871959984160916;0.7398662754133636;0.6530429468552271;0.6942752552236996
52;0.0002967211573057545;0.7610261416902729;0.6551287174224854;0.5569916543934275
53;0.00031811527791206635;0.7201523161401936;0.6419284988939762;0.6814031704675918
54;0.00025074296825765876;0.7420885259029912;0.6619960486888885;0.6198103032166175
55;0.0003237282687279963;0.7399401956913518;0.6412499343976379;0.628980289284407
56;0.00019443811298721042;0.7155835616822336;0.6784017078081767;0.6970158983900796
