;loss_train;loss_val;metric_train;metric_val
0;0.3158701830788663;0.3160191885396546;0.7356998653788316;0.7222750865507359
1;0.315726585294071;0.31592776144252105;0.7399486083733408;0.7179917349279219
2;0.3156537805732928;0.31586794116917777;0.7291885457540813;0.7211281961085749
3;0.31561658256932307;0.315837223740185;0.7230182399875239;0.7195847172509221
4;0.31560219981168447;0.3157946800484377;0.7221079884391082;0.7191690793808769
5;0.3155161816822855;0.3157581651912016;0.7348215823110781;0.7182123702676857
6;0.315473945517289;0.3157469390654096;0.7288485271366019;0.7207806933232966
7;0.31546537734960256;0.31573351165827584;0.7233309926171052;0.7207293018479558
8;0.31545333015291316;0.31573934999166753;0.7281562246774372;0.7203832215757346
9;0.3154152561175196;0.3156817479460847;0.7252759941314396;0.7190359486449583
10;0.3153938580500452;0.3156440275556901;0.7267850237457376;0.7181082510500096
11;0.3153699197267231;0.31563980614437775;0.7357254655737626;0.7192938319023918
12;0.3153941788171467;0.315625248002071;0.7261913497197;0.7197499952699039
13;0.3153340126338758;0.31561680926996116;0.7284866994933078;0.7203341598677284
14;0.31532416296632665;0.3156161723183651;0.7260805399794328;0.7200981600611818
15;0.31531230007347305;0.31561624594763216;0.7337740800882641;0.7207974903285503
16;0.31533672464521306;0.3155922258601469;0.7250929051323941;0.7202659892100914
17;0.31535493229564865;0.3155781889663023;0.7242856355089891;0.7204605017003476
18;0.3153108217214283;0.3155885449811524;0.7272784553076092;0.7204811437165036
19;0.3153115095276582;0.3155583365290773;0.7218179059656042;0.7200626288226797
20;0.3152470125963813;0.31554535148190516;0.7373148359750447;0.7202388146542944
21;0.3152627419484289;0.3155364698054744;0.7289839088916779;0.7201326061656479
22;0.31532048708514165;0.3155273584758534;0.729102981717963;0.7201678259526471
23;0.3152542027987932;0.3155422602214065;0.7281060297238199;0.7205851487181943
24;0.315247381204053;0.31553969488424416;0.7316278783898604;0.7208111881114104
25;0.31523424151696655;0.31551681371296153;0.7319893907559546;0.7202105822370333
26;0.31520511837382065;0.3154882823719698;0.7313604496027294;0.7189676027274782
27;0.3152111753037101;0.31546051303545636;0.7235674991419441;0.7197668657891507
28;0.3151964506036357;0.3154527463164984;0.7322933234666523;0.7216312112560606
29;0.31517981306502696;0.3154408294780582;0.7231003563655051;0.7202495178818364
