;loss_train;loss_val;metric_train;metric_val
0;0.9396248459815979;-0.0;0.6947567462921143;0.0
1;0.7769318222999573;-0.0;0.7214328646659851;0.0
2;0.7500481605529785;-0.0;0.7262455821037292;0.0
3;0.7207116484642029;-0.0;0.7313220500946045;0.0
4;0.7030583620071411;-0.0;0.734611988067627;0.0
5;0.8374373316764832;-0.0;0.7131004929542542;0.0
6;0.9592454433441162;-0.0;0.6936745047569275;0.0
7;0.6130675673484802;-0.0;0.7497207522392273;0.0
8;0.5761604309082031;-0.0;0.7557222843170166;0.0
9;0.8798209428787231;-0.0;0.7075443863868713;0.0
10;0.4416740834712982;-0.0;0.7772260904312134;0.0
11;0.5808051824569702;-0.0;0.755622148513794;0.0
12;0.6207926869392395;-0.0;0.749239981174469;0.0
13;0.4516271650791168;-0.0;0.7758088707923889;0.0
14;0.43043214082717896;-0.0;0.7791846394538879;0.0
15;0.4145313501358032;-0.0;0.7817067503929138;0.0
16;0.29876449704170227;-0.0;0.7996823787689209;0.0
17;0.4098409116268158;-0.0;0.782509982585907;0.0
18;0.6211492419242859;-0.0;0.7495174407958984;0.0
19;0.3710353970527649;-0.0;0.788576602935791;0.0
20;0.21394522488117218;-0.0;0.8128445744514465;0.0
21;0.3588024973869324;-0.0;0.7905023694038391;0.0
22;0.6414427161216736;-0.0;0.7471039295196533;0.0
23;0.3492836058139801;-0.0;0.7919952273368835;0.0
24;0.3475963771343231;-0.0;0.7922499179840088;0.0
25;0.1506388932466507;-0.0;0.8226566910743713;0.0
26;0.31355422735214233;-0.0;0.7975902557373047;0.0
27;0.4480023980140686;-0.0;0.7771804928779602;0.0
28;0.15650655329227448;-0.0;0.8218549489974976;0.0
29;0.4920459985733032;-0.0;0.7701046466827393;0.0
30;0.20064064860343933;-0.0;0.8151180148124695;0.0
31;0.16801278293132782;-0.0;0.8201374411582947;0.0
32;0.19509918987751007;-0.0;0.8161759376525879;0.0
33;0.12199441343545914;-0.0;0.8272024393081665;0.0
34;0.10068324953317642;-0.0;0.8304645419120789;0.0
35;0.07968179881572723;-0.0;0.8336737751960754;0.0
36;0.0631803646683693;-0.0;0.8361930847167969;0.0
37;0.057261738926172256;-0.0;0.8370946049690247;0.0
38;0.2914033532142639;-0.0;0.8015713691711426;0.0
39;0.10186918079853058;-0.0;0.8304153680801392;0.0
40;0.020391246303915977;-0.0;0.842713475227356;0.0
41;0.0028882836923003197;-0.0;0.8453766703605652;0.0
42;0.007162314373999834;-0.0;0.8447252511978149;0.0
43;0.2703380286693573;-0.0;0.8048446178436279;0.0
44;-0.0006363691063597798;-0.0;0.845910370349884;0.0
45;0.24569165706634521;-0.0;0.8084122538566589;0.0
46;0.0032448084093630314;-0.0;0.8453208804130554;0.0
47;-0.005032552871853113;-0.0;0.8465782403945923;0.0
48;-0.10887342691421509;-0.0;0.8623389005661011;0.0
49;-0.14692974090576172;-0.0;0.8680521845817566;0.0
