;loss_train;loss_val;metric_train;metric_val
0;0.10319716180932405;0.34580178354300706;0.6237781406442324;0.6576342940217514
1;0.10439340250174749;0.33016857329536886;0.6219639376799265;0.6666267300024629
2;0.09372179000439011;0.32706110734565585;0.6374082730958859;0.6727197444906422
3;0.10059214307246919;0.29879001542633654;0.6274852033456166;0.6815372831462061
4;0.1172354809291645;0.3215752781606188;0.6034335962496697;0.654230003409526
5;0.10117815839103361;0.30811987320582074;0.6265955819686254;0.6657550017185071
6;0.10000413314794647;0.27818212672775866;0.628411931792895;0.7007783229015402
7;0.10538859718445877;0.32501844915689204;0.6205687696735064;0.6402221095711723
8;0.08457286132391581;0.29314135570152133;0.6506126696864764;0.6762319166286319
9;0.08331832442392706;0.3059757877798641;0.6524724298715592;0.6602718413752668
